Report generated on: 07-31-2025 16:15:05
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"INTL.53-1-ABW-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","0","0","0","0","-0.0682256","0.0385766698","-0.02753029","","","","","","","","","","","","2.356","2.351","2.235","2.477","2.3643","2.4322","2.3885","2.3087","0.5505","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.55-1-ABW-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.57-1-ABW-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.58-1-ABW-TBPD.A","                NGPL (Mb/d)","","","","","","","","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.59-1-ABW-TBPD.A","                Other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.56-1-ABW-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","--","--","--","--","--","--","","","","","","","","-0.028","0","0","0","0","0","0","2.356055727","2.362510674","2.362510674","2.3625106739726","2.356","2.351","2.235","2.477","2.3643","2.4322","2.3885","2.3087","0.5505","0","0","0","0","0","0","0","0","0","0","0","0"
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AUS-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","460","474","444","489","571","665","606","639","633","583","666","635","619","562.0301369863014","605.2970821917809","579.9139780821918","605.4851693989071","650.1591808219179","626.0693013698631","616.762","802.4461475409836","738.7729150684931","717.1461095890411","615.1622191780822","573.158587431694","580.6001534246575","560.6968219178082","567.526290410959","569.5021289617487","575.8775452054795","584.9097054794521","508.239997260274","500.8046136612022","425.4054808219178","441.41955616438355","396.46394520547943","367.108418579235","336.9518433705448","364.6694620001146","475.30953961695866","475.1731504392142","460.1342704607053","436.0413569946447","405.2773434801286","398.1331957420712"
"INTL.55-1-AUS-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","440","454","422","468","546","640","580","612","605","555","638","606","591","562.0301369863014","605.2970821917809","579.9139780821918","605.4851693989071","650.1591808219179","626.0693013698631","616.762","802.4461475409836","738.7729150684931","717.1461095890411","615.1622191780822","537.358587431694","545.8911534246575","526.5078219178082","531.6922904109589","535.5709289617487","545.6905452054795","555.292805479452","479.62799726027396","473.4490136612022","399.5749808219178","418.51715616438355","377.7255452054795","349.944218579235","319.51244337054476","347.23356200011466","457.62613961695865","458.1029504392142","441.4650041120343","417.6315320872834","386.43413942973405","379.23852636268873"
"INTL.57-1-AUS-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","498.8606557377049","545.2493150684932","514.254794520548","552.0465753424658","520.0218579234972","489.4821917808219","577.0630136986301","544.9369863013699","533.7896174863388","495.86301369863014","536.1332301369863","514.3394849315068","535.0529426229508","569.8394136986301","546.0477397260274","534.876802739726","721.227849726776","656.7681643835616","629.2434821917808","527.4199287671233","448.4608825136612","455.9705835616438","436.3761945205479","448.6769890410959","459.34662021857923","463.6478054794521","478.521602739726","411.2881589041096","405.4074781420765","334.67630136986304","353.3003479452055","322.25066575342464","289.70205464480875","263.2320461102708","283.6308222740872","360.69737249367097","351.19311983812133","334.44762055039047","310.93469647084504","279.663331210556","270.2521930293554"
"INTL.58-1-AUS-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","63.423497267759565","63","68.52054794520548","72.86575342465754","69.34699453551913","66.3917808219178","65.91506849315068","64.02465753424657","66.93989071038251","66.16712328767123","69.16385205479452","65.57449315068493","70.43222677595628","80.31976712328768","80.02156164383561","81.88519726027397","80.21829781420765","81.00475068493151","86.39851780821918","87.7422904109589","85.89770491803279","89.3205698630137","89.13162739726027","80.91530136986302","72.8243087431694","76.8427397260274","70.77120273972602","61.339838356164385","60.04153551912568","57.89867945205479","58.216808219178084","48.92687945205479","55.27816393442623","51.62739726027397","58.6027397260274","91.92876712328767","102.2568306010929","102.36438356164383","102.04383561643836","102.11780821917809","104.33333333333333"
"INTL.59-1-AUS-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1.5041095890410958","","3","0.6","1","2.1","3.4","5.2","6","7","8","7","7","6.548","4.964","4.653","5","5","4.653","4.653","4.653","4.653","4.653"
"INTL.56-1-AUS-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","31.158","32","33","35","36","35","36","35.49268033","36.25712877","36.77375616","35.8266794520548","35.8","34.709","34.189","35.834","33.9312","30.187","29.6169","28.612","27.3556","25.8305","22.9024","18.7384","17.1642","17.4394","17.4359","17.6834","17.0702","18.66926634867101","18.40982490736127","18.84320405039452","18.894669379382513"
"","Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AUT-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","30","28","29","28","27","25","25","24","27","27","27","30","27","22.65205479452055","22.156186301369864","21.246575342465754","20.50831693989071","19.405479452054795","19.747945205479454","19.167123287671235","19.681420765027323","20.83013698630137","21.720547945205478","20.578046575342466","25.445967213114756","25.38078904109589","26.195613698630137","28.04188219178082","27.714301639344264","27.5462","35.62571780821918","36.10133424657534","36.155335519125686","26.98200410958904","30.84496301369863","31.574990410958904","29.36100218579235","27.186649315068493","26.92278904109589","26.442115068493152","24.4670043715847","24.902112195569963","23.946440004527354","23.10385494558548","22.861346316202187"
"INTL.55-1-AUT-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","29","26","27","26","25","23","23","22","24","24","23","27","24","22.65205479452055","22.156186301369864","21.246575342465754","20.50831693989071","19.405479452054795","19.747945205479454","19.167123287671235","19.681420765027323","20.83013698630137","21.720547945205478","20.578046575342466","21.162967213114754","20.87678904109589","21.731613698630138","23.27688219178082","22.74590163934426","23.4","31.96691780821918","32.18353424657534","32.524535519125685","23.54090410958904","27.10186301369863","27.939890410958903","25.70920218579235","23.433449315068493","22.51858904109589","21.78891506849315","20.0684043715847","20.091465753424657","19.20264931506849","18.241756164383563","18.150729508196722"
"INTL.57-1-AUT-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","","","","","23","22.167123287671235","22","20.5013698630137","22.838797814207652","22.660273972602738","22.40821917808219","24.736986301369864","22.833333333333332","21.65205479452055","21.073972602739726","20.246575342465754","19.593016393442625","18.405479452054795","18.747945205479454","18.167123287671235","18.61584699453552","18.915068493150685","18.610958904109587","17.68489589041096","17.235098360655737","16.49592602739726","16.53432328767123","16.457613698630137","16.081967213114755","16.317808219178083","16.745205479452054","17.660273972602738","16.915300546448087","16.15890410958904","17.16986301369863","16.495890410958904","15.16120218579235","14.183449315068493","13.26858904109589","12.53891506849315","10.8184043715847","10.841465753424657","9.952649315068493","8.991756164383562","8.900729508196722"
"INTL.58-1-AUT-TBPD.A","                NGPL (Mb/d)","","","","","","","","","","","","1","0.4191780821917808","0.6657534246575343","0.663013698630137","1","1.3342465753424657","0.9945205479452055","1.1643835616438356","1.0765027322404372","1","1","1","0.9153005464480874","1","1","1","1.0655737704918034","1.915068493150685","3.1095890410958904","2.893150684931507","2.8278688524590163","2.7808630136986303","2.797290410958904","4.317898630136987","4","3.915068493150685","4.076712328767123","3.9972602739726026","4.079234972677596","1","1","1","0","0","0","0","0","0","0","0","0"
"INTL.59-1-AUT-TBPD.A","                Other liquids (Mb/d)","","","","","","","","","","","","","0.07671232876712329","","","","","0.0821917808219178","","","","0.08221369863013699","","","","","","","","","","1.1","1.6","2.4","2.5013698630136987","2.6639344262295084","3.1671232876712327","11.145","10.526","11.53","6.382","8.932","10.444","10.548","9.25","9.25","9.25","9.25","9.25","9.25","9.25","9.25"
"INTL.56-1-AUT-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","","","","","","","","","","","","","","3.61","4.3","4.1","4.2","4.3","4.3","4.2","4.346918033","4.216839726","4.736341096","4.3934698630137","4.283","4.504","4.464","4.765","4.968400000000001","4.1462","3.6588","3.9178","3.6308","3.4411","3.7431","3.6351","3.6518","3.7532","4.404199999999999","4.6532","4.3986","4.810646442145305","4.74379068945886","4.862098781201918","4.710616808005464"
"","Azerbaijan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-AZE-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","222","218","183.72714794520547","186.22613424657536","182.5106393442623","182.47226575342467","232.3734520547945","277.09869315068494","282.2218169398907","301.1632054794521","308.85705753424656","311.57371506849313","313.6141174863388","449.97336164383563","651.3523698630137","865.398997260274","874.6622415300546","1011.9790753424658","1040.858797260274","989.0781205479452","927.6480338797815","876.5573205479452","852.714204109589","854.1325726027397","839.0564513661202","794.8208502137726","795.0061213641234","773.2083641038494","700.3683322683845","716.7350728223131","672.7760815605857","623.1671597339765","597.1365347557191"
"INTL.55-1-AZE-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","222","218","183.72714794520547","186.22613424657536","182.5106393442623","182.47226575342467","232.3734520547945","277.09869315068494","282.2218169398907","301.1632054794521","308.85705753424656","311.57371506849313","311.4061174863388","448.7403616438356","650.2923698630137","863.162997260274","870.5628415300547","1006.8465753424657","1035.627397260274","983.9945205479452","922.7486338797814","871.5945205479452","847.758904109589","849.4739726027398","834.5382513661202","790.1152502137726","790.2445213641233","768.3791641038493","695.8033322683846","711.7424212720524","667.8528322309566","618.1221472994496","592.1199826521234"
"INTL.57-1-AZE-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","--","--","--","--","--","","--","--","--","--","--","--","213","209","182.72714794520547","185.22613424657536","181.5106393442623","181.47226575342467","231.3734520547945","276.09869315068494","281.2218169398907","300.1632054794521","307.85705753424656","310.57371506849313","310.4061174863388","447.7403616438356","649.2923698630137","862.162997260274","869.5628415300547","1005.8465753424657","1034.627397260274","982.9945205479452","921.7486338797814","870.5945205479452","846.758904109589","848.4739726027398","833.5382513661202","789.2125384329506","789.3534561586439","767.4750999942603","694.8192986618271","710.758387665495","666.8687986243991","617.1381136928923","591.1359490455661"
